date,location,total_cases,new_cases,total_deaths,new_deaths,people_fully_vaccinated,population,cases_per_million,death_rate,vaccination_progress
2022-05-24,France,28386474.0,0.0,148573.0,0.0,52907343.0,67813000,418599.2951204047,0.523393641633688,78.01946971819562
2022-05-25,France,28386474.0,0.0,148573.0,0.0,52910182.0,67813000,418599.2951204047,0.523393641633688,78.02365623110613
2022-05-26,France,28386474.0,0.0,148573.0,0.0,52910617.0,67813000,418599.2951204047,0.523393641633688,78.02429770103078
2022-05-27,France,28386474.0,0.0,148573.0,0.0,52913092.0,67813000,418599.2951204047,0.523393641633688,78.02794744370549
2022-05-28,France,28386474.0,0.0,148573.0,0.0,52914365.0,67813000,418599.2951204047,0.523393641633688,78.02982466488726
2022-05-29,France,28499829.0,113355.0,148873.0,300.0,52914681.0,67813000,420270.87726542103,0.5223645376959981,78.03029065223483
2022-05-30,France,28499829.0,0.0,148873.0,0.0,52916649.0,67813000,420270.87726542103,0.5223645376959981,78.03319275065252
2022-05-31,France,28499829.0,0.0,148873.0,0.0,52919172.0,67813000,420270.87726542103,0.5223645376959981,78.03691327621547
2022-06-01,France,28499829.0,0.0,148873.0,0.0,52922272.0,67813000,420270.87726542103,0.5223645376959981,78.04148467108077
2022-06-02,France,28499829.0,0.0,148873.0,0.0,52924886.0,67813000,420270.87726542103,0.5223645376959981,78.04533938920267
2022-06-03,France,28499829.0,0.0,148873.0,0.0,52927967.0,67813000,420270.87726542103,0.5223645376959981,78.04988276584136
2022-06-04,France,28499829.0,0.0,148873.0,0.0,52929483.0,67813000,420270.87726542103,0.5223645376959981,78.05211832539484
2022-06-05,France,28647902.0,148073.0,149202.0,329.0,52929820.0,67813000,422454.42614248005,0.5208130075284396,78.05261528025599
2022-06-06,France,28647902.0,0.0,149202.0,0.0,52931083.0,67813000,422454.42614248005,0.5208130075284396,78.05447775500272
2022-06-07,France,28647902.0,0.0,149202.0,0.0,52933801.0,67813000,422454.42614248005,0.5208130075284396,78.05848583604913
2022-06-08,France,28647902.0,0.0,149202.0,0.0,52936495.0,67813000,422454.42614248005,0.5208130075284396,78.06245852565142
2022-06-09,France,28647902.0,0.0,149202.0,0.0,52938937.0,67813000,422454.42614248005,0.5208130075284396,78.06605960509046
2022-06-10,France,28647902.0,0.0,149202.0,0.0,52942136.0,67813000,422454.42614248005,0.5208130075284396,78.07077698966275
2022-06-11,France,28647902.0,0.0,149202.0,0.0,52943876.0,67813000,422454.42614248005,0.5208130075284396,78.07334286936133
2022-06-12,France,28841715.0,193813.0,149439.0,237.0,52944325.0,67813000,425312.4769586952,0.5181349306031212,78.07400498429504
2022-06-13,France,28841715.0,0.0,149439.0,0.0,52946399.0,67813000,425312.4769586952,0.5181349306031212,78.07706339492427
2022-06-14,France,28841715.0,0.0,149439.0,0.0,52948950.0,67813000,425312.4769586952,0.5181349306031212,78.08082521050535
2022-06-15,France,28841715.0,0.0,149439.0,0.0,52951423.0,67813000,425312.4769586952,0.5181349306031212,78.08447200389305
2022-06-16,France,28841715.0,0.0,149439.0,0.0,52953467.0,67813000,425312.4769586952,0.5181349306031212,78.08748617521715
2022-06-17,France,28841715.0,0.0,149439.0,0.0,52956331.0,67813000,425312.4769586952,0.5181349306031212,78.09170955421527
2022-06-18,France,28841715.0,0.0,149439.0,0.0,52957858.0,67813000,425312.4769586952,0.5181349306031212,78.09396133484731
2022-06-19,France,29139642.0,297927.0,149704.0,265.0,52958224.0,67813000,429705.83811363607,0.5137468744468446,78.0945010543701
2022-06-20,France,29139642.0,0.0,149704.0,0.0,52960156.0,67813000,429705.83811363607,0.5137468744468446,78.09735006562164
2022-06-21,France,29139642.0,0.0,149704.0,0.0,52962564.0,67813000,429705.83811363607,0.5137468744468446,78.1009010071815
2022-06-22,France,29139642.0,0.0,149704.0,0.0,52965084.0,67813000,429705.83811363607,0.5137468744468446,78.10461710881394
2022-06-23,France,29139642.0,0.0,149704.0,0.0,52967455.0,67813000,429705.83811363607,0.5137468744468446,78.10811348856413
2022-06-24,France,29139642.0,0.0,149704.0,0.0,52970455.0,67813000,429705.83811363607,0.5137468744468446,78.11253741907895
2022-06-25,France,29139642.0,0.0,149704.0,0.0,52972239.0,67813000,429705.83811363607,0.5137468744468446,78.11516818309173
2022-06-26,France,29596347.0,456705.0,149995.0,291.0,52972698.0,67813000,436440.6087328388,0.5068024104461271,78.1158450444605
2022-06-27,France,29596347.0,0.0,149995.0,0.0,52974724.0,67813000,436440.6087328388,0.5068024104461271,78.1188326722015
2022-06-28,France,29596347.0,0.0,149995.0,0.0,52977536.0,67813000,436440.6087328388,0.5068024104461271,78.12297936973737
2022-06-29,France,29596347.0,0.0,149995.0,0.0,52980370.0,67813000,436440.6087328388,0.5068024104461271,78.12715850943034
2022-06-30,France,29596347.0,0.0,149995.0,0.0,52983109.0,67813000,436440.6087328388,0.5068024104461271,78.13119755799035
2022-07-01,France,29596347.0,0.0,149995.0,0.0,52986915.0,67813000,436440.6087328388,0.5068024104461271,78.13681005117013
2022-07-02,France,29596347.0,0.0,149995.0,0.0,52988773.0,67813000,436440.6087328388,0.5068024104461271,78.1395499388023
2022-07-03,France,30327933.0,731586.0,150259.0,264.0,52989312.0,67813000,447228.8941648356,0.49544754665608104,78.14034477165144
2022-07-04,France,30327933.0,0.0,150259.0,0.0,52992786.0,67813000,447228.8941648356,0.49544754665608104,78.14546768318759
2022-07-05,France,30327933.0,0.0,150259.0,0.0,52995962.0,67813000,447228.8941648356,0.49544754665608104,78.15015115095926
2022-07-06,France,30327933.0,0.0,150259.0,0.0,52998761.0,67813000,447228.8941648356,0.49544754665608104,78.15427867812956
2022-07-07,France,30327933.0,0.0,150259.0,0.0,53001634.0,67813000,447228.8941648356,0.49544754665608104,78.15851532891924
2022-07-08,France,30327933.0,0.0,150259.0,0.0,53004790.0,67813000,447228.8941648356,0.49544754665608104,78.1631693038208
2022-07-09,France,30327933.0,0.0,150259.0,0.0,53006254.0,67813000,447228.8941648356,0.49544754665608104,78.16532818191202
2022-07-10,France,31231902.0,903969.0,150683.0,424.0,53006943.0,67813000,460559.2143099406,0.48246501285768634,78.16634421128693
2022-07-11,France,31231902.0,0.0,150683.0,0.0,53009429.0,67813000,460559.2143099406,0.48246501285768634,78.17001017504019
2022-07-12,France,31231902.0,0.0,150683.0,0.0,53012550.0,67813000,460559.2143099406,0.48246501285768634,78.17461253741908
2022-07-13,France,31231902.0,0.0,150683.0,0.0,53015307.0,67813000,460559.2143099406,0.48246501285768634,78.17867812956217
2022-07-14,France,31231902.0,0.0,150683.0,0.0,53015684.0,67813000,460559.2143099406,0.48246501285768634,78.17923407016355
2022-07-15,France,31231902.0,0.0,150683.0,0.0,53018268.0,67813000,460559.2143099406,0.48246501285768634,78.18304454898029
2022-07-16,France,31231902.0,0.0,150683.0,0.0,53019466.0,67813000,460559.2143099406,0.48246501285768634,78.1848111718992
2022-07-17,France,31915686.0,683784.0,151268.0,585.0,53019862.0,67813000,470642.5906537094,0.47396129915553126,78.18539513072714
2022-07-18,France,31915686.0,0.0,151268.0,0.0,53022114.0,67813000,470642.5906537094,0.47396129915553126,78.18871602790026
2022-07-19,France,31915686.0,0.0,151268.0,0.0,53024474.0,67813000,470642.5906537094,0.47396129915553126,78.19219618657189
2022-07-20,France,31915686.0,0.0,151268.0,0.0,53026786.0,67813000,470642.5906537094,0.47396129915553126,78.1956055623553
2022-07-21,France,31915686.0,0.0,151268.0,0.0,53028957.0,67813000,470642.5906537094,0.47396129915553126,78.19880701340452
2022-07-22,France,31915686.0,0.0,151268.0,0.0,53031451.0,67813000,470642.5906537094,0.47396129915553126,78.20248477430582
2022-07-23,France,31915686.0,0.0,151268.0,0.0,53032760.0,67813000,470642.5906537094,0.47396129915553126,78.20441508265377
2022-07-24,France,32437982.0,522296.0,151999.0,731.0,53033114.0,67813000,478344.5946942327,0.46858340324623154,78.20493710645452
2022-07-25,France,32437982.0,0.0,151999.0,0.0,53034918.0,67813000,478344.5946942327,0.46858340324623154,78.20759736333741
2022-07-26,France,32437982.0,0.0,151999.0,0.0,53037135.0,67813000,478344.5946942327,0.46858340324623154,78.21086664798786
2022-07-27,France,32437982.0,0.0,151999.0,0.0,53039145.0,67813000,478344.5946942327,0.46858340324623154,78.21383068143277
2022-07-28,France,32437982.0,0.0,151999.0,0.0,53041022.0,67813000,478344.5946942327,0.46858340324623154,78.21659858729151
2022-07-29,France,32437982.0,0.0,151999.0,0.0,53043103.0,67813000,478344.5946942327,0.46858340324623154,78.21966732042529
2022-07-30,France,32437982.0,0.0,151999.0,0.0,53043975.0,67813000,478344.5946942327,0.46858340324623154,78.22095320956159
2022-07-31,France,32767413.0,329431.0,152596.0,597.0,53044264.0,67813000,483202.5275389675,0.46569437752073983,78.22137938153452
2022-08-01,France,32767413.0,0.0,152596.0,0.0,53045938.0,67813000,483202.5275389675,0.46569437752073983,78.22384793476176
2022-08-02,France,32767413.0,0.0,152596.0,0.0,53047595.0,67813000,483202.5275389675,0.46569437752073983,78.22629141904945
2022-08-03,France,32767413.0,0.0,152596.0,0.0,53048861.0,67813000,483202.5275389675,0.46569437752073983,78.2281583177267
2022-08-04,France,32767413.0,0.0,152596.0,0.0,53050051.0,67813000,483202.5275389675,0.46569437752073983,78.22991314349757
2022-08-05,France,32767413.0,0.0,152596.0,0.0,53051417.0,67813000,483202.5275389675,0.46569437752073983,78.2319275065253
2022-08-06,France,32767413.0,0.0,152596.0,0.0,53051979.0,67813000,483202.5275389675,0.46569437752073983,78.23275625617508
2022-08-07,France,32979608.0,212195.0,153125.0,529.0,53052147.0,67813000,486331.6473242594,0.4643020620499795,78.2330039962839
2022-08-08,France,32979608.0,0.0,153125.0,0.0,53053314.0,67813000,486331.6473242594,0.4643020620499795,78.23472490525415
2022-08-09,France,32979608.0,0.0,153125.0,0.0,53054481.0,67813000,486331.6473242594,0.4643020620499795,78.23644581422441
2022-08-10,France,32979608.0,0.0,153125.0,0.0,53055779.0,67813000,486331.6473242594,0.4643020620499795,78.23835990149381
2022-08-11,France,32979608.0,0.0,153125.0,0.0,53056811.0,67813000,486331.6473242594,0.4643020620499795,78.2398817335909
2022-08-12,France,32979608.0,0.0,153125.0,0.0,53057982.0,67813000,486331.6473242594,0.4643020620499795,78.24160854113518
2022-08-13,France,32979608.0,0.0,153125.0,0.0,53058411.0,67813000,486331.6473242594,0.4643020620499795,78.2422411631988
2022-08-14,France,33130794.0,151186.0,153643.0,518.0,53058533.0,67813000,488561.1018536269,0.4637468090864348,78.24242106970641
2022-08-15,France,33130794.0,0.0,153643.0,0.0,53058764.0,67813000,488561.1018536269,0.4637468090864348,78.24276171235603
2022-08-16,France,33130794.0,0.0,153643.0,0.0,53059842.0,67813000,488561.1018536269,0.4637468090864348,78.24435137805436
2022-08-17,France,33130794.0,0.0,153643.0,0.0,53060886.0,67813000,488561.1018536269,0.4637468090864348,78.24589090587351
2022-08-18,France,33130794.0,0.0,153643.0,0.0,53061894.0,67813000,488561.1018536269,0.4637468090864348,78.24737734652648
2022-08-19,France,33130794.0,0.0,153643.0,0.0,53063066.0,67813000,488561.1018536269,0.4637468090864348,78.24910562871426
2022-08-20,France,33130794.0,0.0,153643.0,0.0,53063572.0,67813000,488561.1018536269,0.4637468090864348,78.24985179832775
2022-08-21,France,33250010.0,119216.0,154056.0,413.0,53063708.0,67813000,490319.1128544674,0.46332617644325524,78.25005234984442
2022-08-22,France,33250010.0,0.0,154056.0,0.0,53064704.0,67813000,490319.1128544674,0.46332617644325524,78.25152109477533
2022-08-23,France,33250010.0,0.0,154056.0,0.0,53065884.0,67813000,490319.1128544674,0.46332617644325524,78.25326117411116
2022-08-24,France,33250010.0,0.0,154056.0,0.0,53066830.0,67813000,490319.1128544674,0.46332617644325524,78.25465618686682
2022-08-25,France,33250010.0,0.0,154056.0,0.0,53067853.0,67813000,490319.1128544674,0.46332617644325524,78.25616474717238
2022-08-26,France,33250010.0,0.0,154056.0,0.0,53069125.0,67813000,490319.1128544674,0.46332617644325524,78.25804049371065
2022-08-27,France,33250010.0,0.0,154056.0,0.0,53069626.0,67813000,490319.1128544674,0.46332617644325524,78.25877929010662
2022-08-28,France,33367049.0,117039.0,154373.0,317.0,53069788.0,67813000,492045.0208662056,0.46265104235019405,78.25901818235441
2022-08-29,France,33367049.0,0.0,154373.0,0.0,53070766.0,67813000,492045.0208662056,0.46265104235019405,78.26046038370224
2022-08-30,France,33367049.0,0.0,154373.0,0.0,53071994.0,67813000,492045.0208662056,0.46265104235019405,78.2622712459263
2022-08-31,France,33367049.0,0.0,154373.0,0.0,53072954.0,67813000,492045.0208662056,0.46265104235019405,78.26368690369104
2022-09-01,France,33367049.0,0.0,154373.0,0.0,53073947.0,67813000,492045.0208662056,0.46265104235019405,78.26515122469144
2022-09-02,France,33367049.0,0.0,154373.0,0.0,53075108.0,67813000,492045.0208662056,0.46265104235019405,78.26686328580065
2022-09-03,France,33367049.0,0.0,154373.0,0.0,53075682.0,67813000,492045.0208662056,0.46265104235019405,78.26770973117249
2022-09-04,France,33473620.0,106571.0,154675.0,302.0,53075833.0,67813000,493616.5631958474,0.46208028889615166,78.26793240234173
2022-09-05,France,33473620.0,0.0,154675.0,0.0,53076753.0,67813000,493616.5631958474,0.46208028889615166,78.26928907436627
2022-09-06,France,33473620.0,0.0,154675.0,0.0,53077805.0,67813000,493616.5631958474,0.46208028889615166,78.27084039933347
2022-09-07,France,33473620.0,0.0,154675.0,0.0,53078598.0,67813000,493616.5631958474,0.46208028889615166,78.27200979163287
2022-09-08,France,33473620.0,0.0,154675.0,0.0,53079463.0,67813000,493616.5631958474,0.46208028889615166,78.27328535826464
2022-09-09,France,33473620.0,0.0,154675.0,0.0,53080504.0,67813000,493616.5631958474,0.46208028889615166,78.27482046215327
2022-09-10,France,33473620.0,0.0,154675.0,0.0,53081157.0,67813000,493616.5631958474,0.46208028889615166,78.275783404362
2022-09-11,France,33585994.0,112374.0,154938.0,263.0,53081290.0,67813000,495273.6790880805,0.4613172979188885,78.27597953194815
2022-09-12,France,33585994.0,0.0,154938.0,0.0,53081936.0,67813000,495273.6790880805,0.4613172979188885,78.27693215165233
2022-09-13,France,33585994.0,0.0,154938.0,0.0,53082810.0,67813000,495273.6790880805,0.4613172979188885,78.27822099007565
2022-09-14,France,33585994.0,0.0,154938.0,0.0,53083617.0,67813000,495273.6790880805,0.4613172979188885,78.27941102738413
2022-09-15,France,33585994.0,0.0,154938.0,0.0,53084471.0,67813000,495273.6790880805,0.4613172979188885,78.28067037293735
2022-09-16,France,33585994.0,0.0,154938.0,0.0,53085523.0,67813000,495273.6790880805,0.4613172979188885,78.28222169790453
2022-09-17,France,33585994.0,0.0,154938.0,0.0,53086038.0,67813000,495273.6790880805,0.4613172979188885,78.28298113930957
2022-09-18,France,33774847.0,188853.0,155140.0,202.0,53086181.0,67813000,498058.587586451,0.4593359075764281,78.28319201333078
2022-09-19,France,33774847.0,0.0,155140.0,0.0,53086833.0,67813000,498058.587586451,0.4593359075764281,78.284153480896
2022-09-20,France,33774847.0,0.0,155140.0,0.0,53087741.0,67813000,498058.587586451,0.4593359075764281,78.28549245719847
2022-09-21,France,33774847.0,0.0,155140.0,0.0,53088518.0,67813000,498058.587586451,0.4593359075764281,78.28663825520181
2022-09-22,France,33774847.0,0.0,155140.0,0.0,53089372.0,67813000,498058.587586451,0.4593359075764281,78.28789760075502
2022-09-23,France,33774847.0,0.0,155140.0,0.0,53090424.0,67813000,498058.587586451,0.4593359075764281,78.28944892572221
2022-09-24,France,33774847.0,0.0,155140.0,0.0,53091040.0,67813000,498058.587586451,0.4593359075764281,78.29035730612125
2022-09-25,France,34005579.0,230732.0,155357.0,217.0,53091234.0,67813000,501461.06203825225,0.4568573880185954,78.29064338696121
2022-09-26,France,34005579.0,0.0,155357.0,0.0,53091951.0,67813000,501461.06203825225,0.4568573880185954,78.29170070635423
2022-09-27,France,34005579.0,0.0,155357.0,0.0,53092797.0,67813000,501461.06203825225,0.4568573880185954,78.29294825475941
2022-09-28,France,34005579.0,0.0,155357.0,0.0,53093628.0,67813000,501461.06203825225,0.4568573880185954,78.29417368351201
2022-09-29,France,34005579.0,0.0,155357.0,0.0,53094403.0,67813000,501461.06203825225,0.4568573880185954,78.29531653222833
2022-09-30,France,34005579.0,0.0,155357.0,0.0,53095528.0,67813000,501461.06203825225,0.4568573880185954,78.29697550617138
2022-10-01,France,34005579.0,0.0,155357.0,0.0,53096246.0,67813000,501461.06203825225,0.4568573880185954,78.29803430020792
2022-10-02,France,34315693.0,310114.0,155574.0,217.0,53096381.0,67813000,506034.1379971391,0.45336109050748297,78.29823337708109
2022-10-03,France,34315693.0,0.0,155574.0,0.0,53097331.0,67813000,506034.1379971391,0.45336109050748297,78.29963428841079
2022-10-04,France,34315693.0,0.0,155574.0,0.0,53098168.0,67813000,506034.1379971391,0.45336109050748297,78.3008685650244
2022-10-05,France,34315693.0,0.0,155574.0,0.0,53099021.0,67813000,506034.1379971391,0.45336109050748297,78.30212643593411
2022-10-06,France,34315693.0,0.0,155574.0,0.0,53099765.0,67813000,506034.1379971391,0.45336109050748297,78.30322357070179
2022-10-07,France,34315693.0,0.0,155574.0,0.0,53100782.0,67813000,506034.1379971391,0.45336109050748297,78.3047232831463
2022-10-08,France,34315693.0,0.0,155574.0,0.0,53101306.0,67813000,506034.1379971391,0.45336109050748297,78.30549599634288
2022-10-09,France,34701167.0,385474.0,155888.0,314.0,53101449.0,67813000,511718.50530134345,0.44922984866762555,78.30570687036409
2022-10-10,France,34701167.0,0.0,155888.0,0.0,53102296.0,67813000,511718.50530134345,0.44922984866762555,78.30695589341276
2022-10-11,France,34701167.0,0.0,155888.0,0.0,53103110.0,67813000,511718.50530134345,0.44922984866762555,78.30815625322577
2022-10-12,France,34701167.0,0.0,155888.0,0.0,53103969.0,67813000,511718.50530134345,0.44922984866762555,78.30942297199653
2022-10-13,France,34701167.0,0.0,155888.0,0.0,53104792.0,67813000,511718.50530134345,0.44922984866762555,78.31063660360108
2022-10-14,France,34701167.0,0.0,155888.0,0.0,53105866.0,67813000,511718.50530134345,0.44922984866762555,78.31222037072537
2022-10-15,France,34701167.0,0.0,155888.0,0.0,53106455.0,67813000,511718.50530134345,0.44922984866762555,78.31308893574979
2022-10-16,France,35093240.0,392073.0,156302.0,414.0,53106591.0,67813000,517500.1843304381,0.4453906222394968,78.31328948726646
2022-10-17,France,35093240.0,0.0,156302.0,0.0,53107306.0,67813000,517500.1843304381,0.4453906222394968,78.31434385737248
2022-10-18,France,35093240.0,0.0,156302.0,0.0,53108043.0,67813000,517500.1843304381,0.4453906222394968,78.31543066963562
2022-10-19,France,35093240.0,0.0,156302.0,0.0,53108864.0,67813000,517500.1843304381,0.4453906222394968,78.31664135195317
2022-10-20,France,35093240.0,0.0,156302.0,0.0,53109674.0,67813000,517500.1843304381,0.4453906222394968,78.31783581319216
2022-10-21,France,35093240.0,0.0,156302.0,0.0,53110672.0,67813000,517500.1843304381,0.4453906222394968,78.31930750741009
2022-10-22,France,35093240.0,0.0,156302.0,0.0,53111086.0,67813000,517500.1843304381,0.4453906222394968,78.31991800982112
2022-10-23,France,35441886.0,348646.0,156824.0,522.0,53111193.0,67813000,522641.4699246457,0.44248209590200704,78.32007579667616
2022-10-24,France,35441886.0,0.0,156824.0,0.0,53111796.0,67813000,522641.4699246457,0.44248209590200704,78.32096500670963
2022-10-25,France,35441886.0,0.0,156824.0,0.0,53112526.0,67813000,522641.4699246457,0.44248209590200704,78.32204149646823
2022-10-26,France,35441886.0,0.0,156824.0,0.0,53113172.0,67813000,522641.4699246457,0.44248209590200704,78.32299411617242
2022-10-27,France,35441886.0,0.0,156824.0,0.0,53113872.0,67813000,522641.4699246457,0.44248209590200704,78.32402636662586
2022-10-28,France,35441886.0,0.0,156824.0,0.0,53114744.0,67813000,522641.4699246457,0.44248209590200704,78.32531225576217
2022-10-29,France,35441886.0,0.0,156824.0,0.0,53115109.0,67813000,522641.4699246457,0.44248209590200704,78.32585050064147
2022-10-30,France,35664771.0,222885.0,157319.0,495.0,53115232.0,67813000,525928.2291006149,0.44110475292270906,78.32603188179257
2022-10-31,France,35664771.0,0.0,157319.0,0.0,53115722.0,67813000,525928.2291006149,0.44110475292270906,78.32675445711
2022-11-01,France,35664771.0,0.0,157319.0,0.0,53115913.0,67813000,525928.2291006149,0.44110475292270906,78.32703611401944
2022-11-02,France,35664771.0,0.0,157319.0,0.0,53116589.0,67813000,525928.2291006149,0.44110475292270906,78.32803297302877
2022-11-03,France,35664771.0,0.0,157319.0,0.0,53117294.0,67813000,525928.2291006149,0.44110475292270906,78.32907259669975
2022-11-04,France,35664771.0,0.0,157319.0,0.0,53118128.0,67813000,525928.2291006149,0.44110475292270906,78.33030244938286
2022-11-05,France,35664771.0,0.0,157319.0,0.0,53118517.0,67813000,525928.2291006149,0.44110475292270906,78.33087608570628
2022-11-06,France,35818388.0,153617.0,157764.0,445.0,53118638.0,67813000,528193.5322135873,0.44045533260737474,78.33105451757038
2022-11-07,France,35818388.0,0.0,157764.0,0.0,53119250.0,67813000,528193.5322135873,0.44045533260737474,78.33195699939539
2022-11-08,France,35818388.0,0.0,157764.0,0.0,53120077.0,67813000,528193.5322135873,0.44045533260737474,78.33317652957398
2022-11-09,France,35818388.0,0.0,157764.0,0.0,53120777.0,67813000,528193.5322135873,0.44045533260737474,78.33420878002742
2022-11-10,France,35818388.0,0.0,157764.0,0.0,53121780.0,67813000,528193.5322135873,0.44045533260737474,78.33568784746288
2022-11-11,France,35818388.0,0.0,157764.0,0.0,53121905.0,67813000,528193.5322135873,0.44045533260737474,78.335872177901
2022-11-12,France,35818388.0,0.0,157764.0,0.0,53122260.0,67813000,528193.5322135873,0.44045533260737474,78.33639567634523
2022-11-13,France,35969443.0,151055.0,158161.0,397.0,53122380.0,67813000,530421.0549599634,0.4397093388407488,78.33657263356584
2022-11-14,France,35969443.0,0.0,158161.0,0.0,53122911.0,67813000,530421.0549599634,0.4397093388407488,78.33735566926696
2022-11-15,France,35969443.0,0.0,158161.0,0.0,53123808.0,67813000,530421.0549599634,0.4397093388407488,78.33867842449088
2022-11-16,France,35969443.0,0.0,158161.0,0.0,53124489.0,67813000,530421.0549599634,0.4397093388407488,78.33968265671774
2022-11-17,France,35969443.0,0.0,158161.0,0.0,53125180.0,67813000,530421.0549599634,0.4397093388407488,78.34070163537965
2022-11-18,France,35969443.0,0.0,158161.0,0.0,53125971.0,67813000,530421.0549599634,0.4397093388407488,78.34186807839205
2022-11-19,France,35969443.0,0.0,158161.0,0.0,53126317.0,67813000,530421.0549599634,0.4397093388407488,78.34237830504476
2022-11-20,France,36191132.0,221689.0,158630.0,469.0,53126507.0,67813000,533690.1773996137,0.438311794171014,78.34265848731069
2022-11-21,France,36191132.0,0.0,158630.0,0.0,53127023.0,67813000,533690.1773996137,0.438311794171014,78.34341940335923
2022-11-22,France,36191132.0,0.0,158630.0,0.0,53127633.0,67813000,533690.1773996137,0.438311794171014,78.34431893589725
2022-11-23,France,36191132.0,0.0,158630.0,0.0,53128203.0,67813000,533690.1773996137,0.438311794171014,78.34515948269505
2022-11-24,France,36191132.0,0.0,158630.0,0.0,53128810.0,67813000,533690.1773996137,0.438311794171014,78.34605459130255
2022-11-25,France,36191132.0,0.0,158630.0,0.0,53129544.0,67813000,533690.1773996137,0.438311794171014,78.34713697963517
2022-11-26,France,36191132.0,0.0,158630.0,0.0,53129884.0,67813000,533690.1773996137,0.438311794171014,78.34763835842685
2022-11-27,France,36484764.0,293632.0,159085.0,455.0,53129972.0,67813000,538020.2026160175,0.43603132529512867,78.34776812705529
2022-11-28,France,36484764.0,0.0,159085.0,0.0,53130459.0,67813000,538020.2026160175,0.43603132529512867,78.34848627844218
2022-11-29,France,36484764.0,0.0,159085.0,0.0,53131075.0,67813000,538020.2026160175,0.43603132529512867,78.34939465884122
2022-11-30,France,36484764.0,0.0,159085.0,0.0,53131783.0,67813000,538020.2026160175,0.43603132529512867,78.35043870644272
2022-12-01,France,36484764.0,0.0,159085.0,0.0,53132467.0,67813000,538020.2026160175,0.43603132529512867,78.35144736260008
2022-12-02,France,36484764.0,0.0,159085.0,0.0,53133223.0,67813000,538020.2026160175,0.43603132529512867,78.35256219308982
2022-12-03,France,36484764.0,0.0,159085.0,0.0,53133578.0,67813000,538020.2026160175,0.43603132529512867,78.35308569153408
2022-12-04,France,36868834.0,384070.0,159570.0,485.0,53133703.0,67813000,543683.8659254125,0.43280457418317053,78.3532700219722
2022-12-05,France,36868834.0,0.0,159570.0,0.0,53134325.0,67813000,543683.8659254125,0.43280457418317053,78.35418725023226
2022-12-06,France,36868834.0,0.0,159570.0,0.0,53135104.0,67813000,543683.8659254125,0.43280457418317053,78.3553359975226
2022-12-07,France,36868834.0,0.0,159570.0,0.0,53135760.0,67813000,543683.8659254125,0.43280457418317053,78.35630336366184
2022-12-08,France,36868834.0,0.0,159570.0,0.0,53136486.0,67813000,543683.8659254125,0.43280457418317053,78.35737395484642
2022-12-09,France,36868834.0,0.0,159570.0,0.0,53137337.0,67813000,543683.8659254125,0.43280457418317053,78.35862887646911
2022-12-10,France,36868834.0,0.0,159570.0,0.0,53137900.0,67813000,543683.8659254125,0.43280457418317053,78.35945910076238
2022-12-11,France,37298513.0,429679.0,160139.0,569.0,53138046.0,67813000,550020.0993909722,0.42934419396290674,78.3596743987141
2022-12-12,France,37298513.0,0.0,160139.0,0.0,53138645.0,67813000,550020.0993909722,0.42934419396290674,78.36055771017357
2022-12-13,France,37298513.0,0.0,160139.0,0.0,53139442.0,67813000,550020.0993909722,0.42934419396290674,78.361733001047
2022-12-14,France,37298513.0,0.0,160139.0,0.0,53140168.0,67813000,550020.0993909722,0.42934419396290674,78.36280359223157
2022-12-15,France,37298513.0,0.0,160139.0,0.0,53141062.0,67813000,550020.0993909722,0.42934419396290674,78.36412192352499
2022-12-16,France,37298513.0,0.0,160139.0,0.0,53142046.0,67813000,550020.0993909722,0.42934419396290674,78.36557297273384
2022-12-17,France,37298513.0,0.0,160139.0,0.0,53142476.0,67813000,550020.0993909722,0.42934419396290674,78.36620706944096
2022-12-18,France,37689705.0,391192.0,160860.0,721.0,53142604.0,67813000,555788.7868107884,0.42680089960905765,78.3663958238096
2022-12-19,France,37689705.0,0.0,160860.0,0.0,53143226.0,67813000,555788.7868107884,0.42680089960905765,78.36731305206966
2022-12-20,France,37689705.0,0.0,160860.0,0.0,53144025.0,67813000,555788.7868107884,0.42680089960905765,78.3684912922301
2022-12-21,France,37689705.0,0.0,160860.0,0.0,53144661.0,67813000,555788.7868107884,0.42680089960905765,78.36942916549924
2022-12-22,France,37689705.0,0.0,160860.0,0.0,53145330.0,67813000,555788.7868107884,0.42680089960905765,78.37041570200404
2022-12-23,France,37689705.0,0.0,160860.0,0.0,53145921.0,67813000,555788.7868107884,0.42680089960905765,78.37128721631545
2022-12-24,France,37689705.0,0.0,160860.0,0.0,53146029.0,67813000,555788.7868107884,0.42680089960905765,78.37144647781399
2022-12-25,France,37989547.0,299842.0,161667.0,807.0,53146072.0,67813000,560210.3873888488,0.4255565353279943,78.3715098874847
2022-12-26,France,37989547.0,0.0,161667.0,0.0,53146464.0,67813000,560210.3873888488,0.4255565353279943,78.37208794773863
2022-12-27,France,37989547.0,0.0,161667.0,0.0,53147126.0,67813000,560210.3873888488,0.4255565353279943,78.37306416173891
2022-12-28,France,37989547.0,0.0,161667.0,0.0,53147649.0,67813000,560210.3873888488,0.4255565353279943,78.37383540029198
2022-12-29,France,37989547.0,0.0,161667.0,0.0,53148200.0,67813000,560210.3873888488,0.4255565353279943,78.3746479288632
2022-12-30,France,37989547.0,0.0,161667.0,0.0,53148709.0,67813000,560210.3873888488,0.4255565353279943,78.37539852240721
